datetime,Fuzzy_sentiment_signal,MACRO_0,MACRO_1,MACRO_2,MA_Signal,VaR
2021-01-01,0,3661.7091108335,-5.580458260551929,0.9251989522684644,0.0,3111
2021-01-02,0,3757.358041156775,-5.094827712369391,1.7712205013335254,0.0,3546
2021-01-03,0,3853.006971480046,-4.609197164186856,2.617242050398592,0.0,3450
2021-01-04,0,3948.6559018033176,-4.123566616004326,3.4632635994636605,0.0,3187
2021-01-05,0,3780.935517877904,-3.040438932447985,1.7187209986864938,0.0,3698
2021-01-06,0,3343.1368405643234,-4.241734656386765,2.341234786246833,0.0,3066
2021-01-07,0,3131.404246713895,-5.734607490435202,0.156541173079294,0.0,3088
2021-01-08,0,3074.558262361412,-4.6843214007042695,-0.7060483897016718,0.0,3323
2021-01-09,0,3104.3185286204384,-4.343868508776751,-0.0595539150398964,0.0,3315
2021-01-10,0,3134.078794879461,-4.003415616849236,0.5869405596218867,0.0,3705
2021-01-11,0,3163.8390611384875,-3.662962724921712,1.233435034283664,0.0,3765
2021-01-12,1,3103.8340490826185,-3.257355163787494,0.3240539512866996,0.0,3610
2021-01-13,-1,3112.0527810407493,-3.857857276332247,-0.8317474982584815,0.0,3974
2021-01-14,1,3181.0006086605817,-2.635908743062229,-0.1712743572281188,0.0,4001
2021-01-15,0,3358.265330566444,-2.7898306285310337,0.7335488807803584,0.0,3885
2021-01-16,0,3329.19958311233,-2.838385063492129,0.4985316400314907,0.0,3812
2021-01-17,0,3300.133835658213,-2.8869394984532355,0.2635143992826359,0.0,3727
2021-01-18,-1,3271.068088204095,-2.935493933414347,0.0284971585337847,0.0,3826
2021-01-19,1,3242.002340749981,-2.9840483683754404,-0.2065200822150812,0.0,3741
2021-01-20,0,2984.1420097977584,-4.207270454719932,-1.1774289615511253,0.0,3638
2021-01-21,0,2996.5121885691697,-4.389909721519657,-1.420256055278985,0.0,3491
2021-01-22,0,3175.543770448436,-4.214225086756448,-1.1723618119173196,0.0,3742
2021-01-23,0,3187.8700905977244,-3.882100116077049,-0.8476870178480622,0.0,3731
2021-01-24,0,3200.196410747009,-3.549975145397657,-0.5230122237787946,0.0,3782
2021-01-25,0,3212.5227308962976,-3.217850174718261,-0.1983374297095364,0.0,3635
2021-01-26,-1,3235.482502692698,-3.365607085962792,-0.4507946239009028,0.0,3568
2021-01-27,1,3869.3624027556384,3.450053502466012,11.288497073489602,0.0,3432
2021-01-28,0,3569.1704330849134,-0.240039124595031,5.756545136065072,0.0,3741
2021-01-29,0,4189.908323013449,3.0202628236325464,7.058452699432838,0.0,3882
2021-01-30,0,4113.4762389703,2.9030510379674306,6.276643033551192,0.0,3885
2021-01-31,0,4037.044154927151,2.785839252302323,5.494833367669544,0.0,3819
2021-02-01,0,3960.611988116368,2.6794150743946976,4.732189727635901,0.0,3847
2021-02-02,0,3485.0342806176404,0.5089169866747006,0.906218308902103,0.0,4136
2021-02-03,0,3448.9063279261004,0.4125103925499451,-1.9134909774654736,0.0,4269
2021-02-04,0,3116.647101268366,-0.7038908515564474,-2.1686074481447544,0.0,4197
2021-02-05,0,3024.2637706238024,-0.7742532672474217,-3.035918989563231,0.0,4441
2021-02-06,0,2945.089692378311,-0.6918081243427587,-2.838992029774297,0.0,4468
2021-02-07,0,2865.91561413282,-0.6093629814380886,-2.642065069985363,0.0,4399
2021-02-08,0,2786.7415358873286,-0.5269178385334274,-2.4451381101964293,0.0,5310
2021-02-09,0,2796.670044787647,-0.0073057918428612,-2.2317361132774525,0.0,5324
2021-02-10,0,2734.69979987952,0.1932676696636735,-1.806641002970866,0.0,5117
2021-02-11,0,2741.800722045781,-0.4513996932346764,-2.4175257252679847,0.0,5407
2021-02-12,0,2714.0934207326304,0.2833673609953041,-3.958444350157192,0.0,5414
2021-02-13,1,2698.0062321873907,0.4788972640866113,-3.5589803718612942,0.0,5395
2021-02-14,0,2681.9190436421545,0.6744271671779312,-3.15951639356541,0.0,5350
2021-02-15,-1,2665.8318550969184,0.8699570702692582,-2.7600524152695294,0.0,5630
2021-02-16,1,2649.7446665516786,1.0654869733605634,-2.360588436973632,0.0,5691
2021-02-17,0,2559.471879866064,1.7326546311416673,-2.26862653245362,0.0,5969
2021-02-18,0,2679.1541785945487,1.7975472988101264,-1.552271856164714,0.0,5889
2021-02-19,-1,2678.1791449961847,0.4267876331459244,-1.6396452879057837,0.0,6386
2021-02-20,0,2669.052584131862,1.3342972074756347,-1.4332804425115684,0.0,6406
2021-02-21,1,2659.92602326754,2.241806781805349,-1.2269155971173509,0.0,6405
2021-02-22,-1,2650.799462403217,3.1493163561350603,-1.0205507517231365,0.0,5705
2021-02-23,1,2635.1385826861315,2.9432859976731884,-1.4053934965584685,0.0,5551
2021-02-24,0,2210.6242450404725,2.225073869758268,-2.4293628929934123,0.0,5659
2021-02-25,-1,2770.4786086448107,6.964109895218403,3.5553951824732093,0.0,5163
2021-02-26,1,3240.120409705585,6.76147175296585,1.9860483245088827,0.0,5252
2021-02-27,0,3039.075770793619,5.2024638703586445,1.172542073658838,0.0,5081
2021-02-28,0,2838.03113188165,3.6434559877514223,0.3590358228087984,0.0,5125
2021-03-01,0,2636.9864100496534,2.095364762870638,-0.4351786180695046,0.0,5641
2021-03-02,0,2780.978444887189,2.025349317505319,-0.0215012722868395,0.0,5504
2021-03-03,0,2902.403529800393,4.842633836288806,1.7186250454853615,0.0,5708
2021-03-04,0,3248.341140216284,9.165659541967308,1.9718533094235189,0.0,5346
2021-03-05,0,2676.1713919229805,7.869997067376312,-1.0832038232384178,0.0,5451
2021-03-06,0,2574.127961306209,7.212958249957198,-0.4430826677289587,0.0,5550
2021-03-07,0,2472.084530689433,6.555919432538055,0.197038487780514,0.0,5721
2021-03-08,0,2370.0411000726613,5.898880615118941,0.8371596432899729,0.0,6117
2021-03-09,0,2339.74334640027,4.351048754127628,-0.2877693567130964,0.0,6038
2021-03-10,0,1875.4641174504536,2.446073086854584,-0.7284046357595417,0.0,6293
2021-03-11,0,1686.8880538644275,2.99287587990347,-1.3601317982689811,0.0,6443
2021-03-12,0,1393.842020833962,1.0710575411637402,-1.6044258842671295,0.0,6391
2021-03-13,0,1335.569300393269,0.6950865629559507,-1.6602560741589514,0.0,6898
2021-03-14,-1,1277.296579952569,0.3191155847481304,-1.7160862640507577,0.0,6740
2021-03-15,1,1219.0238595118756,-0.0568553934596598,-1.7719164539425794,0.0,6258
2021-03-16,0,1346.5346013794417,-0.1304615806328474,-2.1592837982706192,0.0,6257
2021-03-17,0,1157.1167580844271,-1.3345078551508789,-2.208152722456776,0.0,6654
2021-03-18,0,1310.2093426482083,-4.419955305189357,1.0362986623972656,0.0,6531
2021-03-19,0,1544.5280728836233,-2.3076649091009864,-0.7598093393876516,0.0,6548
2021-03-20,0,1510.11750890763,-2.628370245301834,-1.3297524804760217,0.0,6426
2021-03-21,0,1475.7069449316368,-2.949075581502681,-1.899695621564388,0.0,6504
2021-03-22,0,1441.2963809556436,-3.2697809177035286,-2.469638762652757,0.0,6140
2021-03-23,0,1749.3617662874235,-5.188296432964735,-0.801400832197921,0.0,6092
2021-03-24,0,1752.4366597685769,-1.742426257712125,-1.0855461983300037,0.0,5870
2021-03-25,0,1553.029226076022,-5.472746231433033,-1.1135828528328124,0.0,5765
2021-03-26,0,1099.622004069399,-5.20628732810864,-1.5734477074466788,0.0,6197
2021-03-27,0,1066.7928007952717,-4.952933518493213,-0.8765919266353038,0.0,6288
2021-03-28,0,1033.963597521144,-4.699579708877782,-0.179736145823925,0.0,6216
2021-03-29,0,1001.1343942470168,-4.446225899262354,0.5171196349874496,0.0,6492
2021-03-30,0,1105.5469530038663,-5.204924530177661,-0.398646862560368,0.0,6620
2021-03-31,0,1190.9608762560565,-6.278842854030167,-0.5788194277797976,0.0,6638
2021-04-01,0,1019.2898918988442,-5.450805375744452,-2.7812967762411454,0.0,6619
2021-04-02,0,925.7992126534574,-6.42172112641449,-2.205606500155273,0.0,6696
